id,vgi_id,name,slug,type,games_developed,games_released,games_unreleased,revenue_sum,revenue_median,revenue_avg,self_published,indie,action,casual,adventure,simulation,strategy,rpg,mmo,racing,sports,country_name
12141,,Cyan Inc.,cyan-inc,30,1,1,0,4939846,4939846,4939846,1,100,0,0,100,0,0,0,0,0,0,
3347,,Everglow Interactive Inc.,everglow-interactive-inc,30,1,1,0,4929250,4929250,4929250,1,100,100,100,0,0,0,0,0,0,0,
15418,,PikPok,pikpok,30,5,5,1,4927568,36430,985514,6,0,50,17,0,50,33,0,0,50,33,New Zealand
4718,,Gaijin Entertainment Corporation,gaijin-entertainment-corporation,30,2,2,0,4909232,2454616,2454616,1,0,50,0,50,50,0,0,0,0,0,
4342,,Berzerk Studio,berzerk-studio,30,4,4,0,4897648,875722,1224412,3,100,75,50,50,0,50,50,0,0,25,Canada
42307,,白玉京工作室,-,30,2,2,0,4892851,2446426,2446426,0,100,50,0,50,0,50,100,0,0,0,
188268,,Cellbit,cellbit,30,1,1,0,4890172,4890172,4890172,0,100,100,0,100,0,0,0,0,0,0,
20401,,Iron Tower Studio,iron-tower-studio,30,3,3,0,4887692,2335566,1629231,3,67,0,0,0,0,0,100,0,0,0,Canada
4894,,Madmind Studio,madmind-studio,30,5,5,4,4883154,1181708,976631,6,56,67,0,100,11,0,0,0,0,0,Poland
17019,,Behaviour Digital Inc.,behaviour-digital-inc,20,1,1,0,4882687,0,4882687,1,0,100,0,0,0,0,0,0,0,0,
3144001,,Coffee Stain North,coffee-stain-north,30,2,2,0,4879885,2439943,2439943,0,0,0,100,100,100,0,0,0,0,0,Sweden
17215,,Erik Asmussen,erik-asmussen,30,3,3,1,4870386,1712997,1623462,3,100,25,25,0,75,50,0,0,0,25,
32580,,Looking Glass Studios,looking-glass-studios,30,5,5,1,4861474,780655,972295,0,0,100,0,33,50,0,50,0,0,0,United States
1183,,oddonegames,oddonegames,30,1,1,1,4856679,0,4856679,2,100,50,0,50,0,0,100,100,0,0,
31970,,Illusion Softworks,illusion-softworks,30,3,3,0,4856210,143536,1618737,0,0,100,0,33,0,67,0,0,0,0,Czech Republic
21125,,GRASSHOPPER MANUFACTURE INC.,grasshopper-manufacture-inc,30,9,9,0,4855416,538845,539491,2,0,78,0,44,0,0,0,0,0,0,
41850,,"Gemdrops, Inc.",gemdrops-inc,30,6,6,1,4847810,100558,807968,5,0,57,71,43,0,0,14,0,0,0,
33490,,"Armature Studio, LLC",armature-studio-llc,30,3,3,0,4815099,2384647,1605033,1,33,100,0,67,0,0,0,0,0,0,
31501,,Black Lab Games,black-lab-games,30,2,2,0,4814341,2407171,2407171,0,0,0,0,50,50,100,0,0,0,0,Australia
23764,,AQUAPLUS,aquaplus,30,6,6,3,4813330,939167,802222,0,0,22,0,78,56,44,56,0,0,0,
9754,,Puny Human,puny-human,30,3,3,0,4803159,108943,1601053,2,100,100,0,0,0,0,0,0,0,0,United States
27705,,Lukewarm Media,lukewarm-media,30,1,1,0,4785645,4785645,4785645,0,100,100,0,0,0,0,0,0,0,0,
26556,,Fool's Theory,fool-s-theory,30,2,2,0,4772139,2386070,2386070,0,50,50,0,100,0,0,100,0,0,0,Poland
39608,,Animal Uprising,animal-uprising,30,1,1,0,4762426,4762426,4762426,0,100,0,100,0,100,0,0,0,0,0,
38913,,Cold Symmetry,cold-symmetry,30,1,1,0,4753996,4753996,4753996,0,0,100,0,0,0,0,100,0,0,0,
5878,,Clickteam,clickteam,30,3,3,1,4744850,2372425,1581617,4,0,0,0,25,0,0,0,0,25,0,France
185616,,Game Smithing Limited,game-smithing-limited,30,2,2,1,4744488,4744488,2372244,3,100,100,0,0,33,0,100,0,0,0,
1683,,Hempuli Oy,hempuli-oy,30,1,1,0,4741500,4741500,4741500,1,100,0,0,0,0,0,0,0,0,0,
46660,,PlaySide,playside,30,3,3,0,4735117,2367559,1578372,2,0,67,0,0,0,33,0,0,0,0,Australia
10686,,tri-Ace,tri-ace,30,3,3,0,4725387,1185263,1575129,1,0,67,0,0,0,0,100,0,0,0,Japan
23513,,Heluo Studio,heluo-studio,30,2,2,0,4721032,2360516,2360516,0,0,0,50,100,50,100,100,0,0,0,
7611590,,Sunblink,sunblink,30,1,1,0,4715871,4715871,4715871,1,100,100,100,100,100,0,100,0,0,0,United States
30515,,Catobyte,catobyte,30,1,1,0,4711746,4711746,4711746,0,100,100,0,0,0,0,0,0,0,0,New Zealand
18259,,Capybara Games,capybara-games,30,7,7,1,4692786,167174,670398,5,50,63,50,38,0,50,38,0,0,0,Canada
186206,,"EIGHTING Co., Ltd.",eighting-co-ltd,30,1,1,0,4690124,4690124,4690124,0,0,100,100,0,0,0,0,0,0,0,
186207,,NEOPLE Inc.,neople-inc,30,1,1,0,4690124,4690124,4690124,0,0,100,100,0,0,0,0,0,0,0,
38066,,Game River,game-river,30,1,1,1,4682203,4682203,4682203,0,100,50,50,50,50,100,50,50,0,0,
29801,,YUKE'S,yuke-s,30,4,4,1,4680266,1314208,1170067,0,0,100,0,0,0,0,0,0,0,20,Japan
29969,,Minskworks,minskworks,30,2,2,1,4671138,2335569,2335569,1,67,0,0,100,100,0,67,0,33,0,
27094,,GolemLabs,golemlabs,30,3,3,0,4670810,901139,1556937,0,0,0,0,0,100,100,33,0,0,0,
2897,,Sand Sailor Studio,sand-sailor-studio,30,3,3,0,4664497,1075428,1554832,1,67,67,33,100,33,33,0,0,0,0,Romania
186380,,Combat Waffle Studios,combat-waffle-studios,30,2,2,1,4664300,2332150,2332150,0,33,100,0,67,67,0,33,33,0,0,
10564,,ustwo games,ustwo-games,30,5,5,1,4658229,926365,931646,6,67,17,100,67,0,67,0,0,0,17,United Kingdom
23436,,"Massive Damage, Inc.",massive-damage-inc,30,4,4,0,4651077,1380248,1162769,3,100,50,0,0,100,75,100,0,0,0,
7321,,Magic Design Studios,magic-design-studios,30,2,2,0,4637679,2318840,2318840,1,100,100,0,50,0,0,0,0,0,0,France
36486,,Team9,team9,30,3,3,2,4634109,4634109,1544703,3,80,0,0,80,20,40,100,0,0,0,
26747,,Hunex,hunex,30,6,6,0,4632387,13117,772065,3,0,0,50,50,0,0,0,0,0,0,Japan
940393,,Wave Game,wave-game,30,2,2,0,4618515,2309258,2309258,1,100,50,50,50,50,0,100,0,0,0,
8936,,Question,question,30,3,3,0,4616742,1192172,1538914,2,67,100,0,67,67,33,0,0,0,0,United States
31878,,Runner Duck,runner-duck,30,2,2,1,4609694,2304847,2304847,0,67,67,0,67,100,100,0,0,0,0,United Kingdom
47144,,Color Gray Games,color-gray-games,30,2,2,0,4603958,2301979,2301979,0,100,0,0,100,0,0,0,0,0,0,Latvia
22802,,"Dejobaan Games, LLC",dejobaan-games-llc,30,10,10,0,4587208,556772,458721,9,80,50,20,20,20,20,10,0,0,20,United States
28857,,Konstantin Koshutin,konstantin-koshutin,30,2,2,0,4573744,4203958,2286872,0,100,100,0,50,0,50,0,0,0,0,
32640,,The Lordz Games Studio,the-lordz-games-studio,30,8,8,0,4540190,395079,567524,0,0,0,0,0,13,100,0,0,0,0,Luxembourg
14161,,Mixed Realms Pte Ltd,mixed-realms-pte-ltd,30,3,3,1,4538377,1789081,1512792,3,100,75,0,50,25,50,100,0,0,0,
102085,,World Makers,world-makers,30,2,2,0,4521204,0,2260602,2,50,100,0,0,0,0,0,0,0,0,United Kingdom
11766,,Cloudhead Games ltd.,cloudhead-games-ltd,30,5,5,0,4507234,1859246,901447,4,80,20,40,80,0,0,0,0,0,20,
64168,,Focus Entertainment,focus-entertainment,20,2,2,0,4503526,2251763,2251763,2,0,0,0,0,100,0,0,0,0,0,France
43521,,MaFi Games,mafi-games,30,1,1,0,4503434,4503434,4503434,1,100,0,0,0,100,100,0,0,0,0,
20348,,Krillbite Studio,krillbite-studio,30,5,5,0,4502963,274559,900593,4,100,20,40,80,20,0,0,0,0,0,Norway
14482,,Funselektor Labs Inc.,funselektor-labs-inc,30,3,3,1,4494945,1603163,1498315,4,100,50,75,25,100,25,0,0,100,100,
28397,,Nils Jakrins,nils-jakrins,30,1,1,0,4488979,4488979,4488979,0,100,100,0,0,100,0,100,100,0,0,
24166,,甘肃嘉元数字科技有限公司,-,30,1,1,0,4471921,4471921,4471921,0,100,100,0,100,0,0,100,0,0,0,
21681,,Perun Creative,perun-creative,30,2,2,1,4470663,2235332,2235332,3,67,67,0,67,33,0,67,0,0,0,Czech Republic
8361,,Cadenza Interactive,cadenza-interactive,30,2,2,0,4464187,0,2232094,2,100,50,0,0,0,50,0,0,0,0,
30603,,Slant Six Games,slant-six-games,30,1,1,0,4463746,0,4463746,0,0,100,0,0,0,0,0,0,0,0,
7692,,Stefan Kelnberger,stefan-kelnberger,30,2,2,0,4457205,2228603,2228603,1,100,0,0,0,100,0,0,0,0,0,
13313,,Fire hose Games,fire-hose-games,30,7,7,0,4451818,244408,635974,4,100,57,43,14,57,43,0,0,0,0,United States
19660,,Dandylion,dandylion,30,1,1,0,4447426,4447426,4447426,1,100,0,100,0,0,100,100,0,0,0,South Korea
38687,,Awe Interactive,awe-interactive,30,1,1,0,4432549,4432549,4432549,1,100,100,0,100,0,0,0,0,0,0,
8449,,9heads Game Studios,9heads-game-studios,30,3,3,1,4426356,14788,1475452,4,75,75,25,50,0,0,0,0,0,0,
5903,,Full Control Studios,full-control-studios,30,2,2,0,4421495,0,2210748,0,50,0,0,0,0,100,50,0,0,0,
21578,,Crytivo,crytivo,30,1,1,0,4418156,4418156,4418156,1,100,0,0,0,100,100,0,0,0,0,
18479,,Bugbyte Ltd.,bugbyte-ltd,30,3,3,0,4411415,322965,1470472,3,100,67,0,0,100,100,33,0,0,0,Finland
21873,,InterWave Studios,interwave-studios,30,2,2,0,4399956,2199978,2199978,0,50,100,0,0,0,50,0,0,0,0,
52140,,Long Jaunt,long-jaunt,30,1,1,0,4391274,4391274,4391274,0,0,0,0,0,100,100,0,0,0,0,
24071,,Ino-Co Plus,ino-co-plus,30,7,7,0,4387787,176181,626827,0,57,29,43,43,0,43,29,14,0,0,Russia
679,,Puppygames,puppygames,30,5,5,1,4379097,498690,875819,6,100,83,17,17,17,33,0,17,0,0,
9258,,Hibernian Workshop,hibernian-workshop,30,2,2,0,4352369,2176185,2176185,1,100,100,50,100,0,0,50,0,0,0,France
30118,,"Just Add Water (Developments), Ltd.",just-add-water-developments-ltd,30,3,3,0,4346166,486233,1448722,0,67,67,0,100,0,0,0,0,0,0,
26898,,Brainwash Gang,brainwash-gang,30,6,6,0,4339512,99135,723252,0,67,67,17,50,0,0,0,0,0,0,Spain
2500,,Asymmetric,asymmetric,30,2,2,0,4334702,2167351,2167351,2,100,0,0,100,0,0,100,0,0,0,United States
18871,,Define Human Studios,define-human-studios,30,1,1,0,4333147,0,4333147,1,100,100,0,0,0,0,0,0,0,0,United States
13970,,Sokpop Collective,sokpop-collective,30,108,108,0,4332911,2052,40120,108,96,32,24,33,20,21,10,5,1,6,Netherlands
38603,,Starward Industries,starward-industries,30,1,1,1,4329876,4329876,4329876,1,100,50,0,50,0,0,0,0,0,0,Poland
23679,,Brave At Night,brave-at-night,30,1,1,1,4322351,4322351,4322351,1,50,0,0,50,100,100,100,0,0,0,United Kingdom
10805,,Iceflake Studios,iceflake-studios,30,5,5,0,4318111,826873,863622,1,60,0,20,0,60,20,0,0,20,80,Finland
7074985,,Guerrilla Games,guerrilla-games,30,2,2,0,4308352,2154176,2154176,0,0,100,0,100,0,0,50,0,0,0,Netherlands
25502,,Jump Over The Age,jump-over-the-age,30,3,3,0,4306956,655702,1435652,0,100,0,0,100,0,0,67,0,0,0,United Kingdom
11218,,Maschinen-Mensch,maschinen-mensch,30,3,3,0,4303983,1435859,1434661,2,100,33,0,33,33,67,67,0,0,0,Germany
42918,,OverBorder Studio,overborder-studio,30,1,1,0,4302985,4302985,4302985,0,0,100,0,0,0,0,0,0,0,0,Taiwan
19404,,Metalhead Software Inc.,metalhead-software-inc,30,4,4,0,4298502,872218,1074626,0,75,25,0,0,100,0,0,0,0,100,
478,,Klabater,klabater,30,4,4,1,4290724,1055809,1072681,5,60,20,40,60,60,80,60,20,0,0,
30206,,Navel,navel,30,5,5,2,4283242,539812,856648,1,14,14,100,86,14,0,0,0,0,0,
1165919,,Sad Owl Studios,sad-owl-studios,30,1,1,0,4282755,4282755,4282755,0,100,0,0,100,0,0,0,0,0,0,United Kingdom
18120,,Powerhoof,powerhoof,30,2,2,2,4281669,2140835,2140835,4,100,50,0,25,0,0,25,0,0,25,Australia
4328345,,Rabbit &amp; Bear Studios,rabbit-amp-bear-studios,30,1,1,0,4279336,4279336,4279336,0,100,100,0,100,0,100,100,0,0,0,
20885,,Thomas Happ Games LLC,thomas-happ-games-llc,30,2,2,0,4274795,2137398,2137398,2,100,100,0,100,0,0,0,0,0,0,
23936,,GameConnect,gameconnect,30,1,1,0,4262462,4262462,4262462,0,0,100,0,0,0,100,0,0,0,0,
3636440,,Eight Points,eight-points,30,1,1,0,4246368,4246368,4246368,0,100,100,0,100,100,0,100,0,0,0,
27661,,Swag Soft Holdings Pte Ltd,swag-soft-holdings-pte-ltd,30,2,2,0,4246043,2123022,2123022,0,100,50,0,50,0,100,100,0,0,0,
6078,,DarkStone Digital,darkstone-digital,30,6,6,1,4235212,34199,705869,5,100,43,0,71,14,0,0,0,0,0,
53677,,xeen Inc.,xeen-inc,30,2,2,0,4230921,2115461,2115461,1,0,50,50,0,0,0,50,0,0,0,
14475,,Oxymoron Games,oxymoron-games,30,2,2,0,4230233,2115117,2115117,2,100,0,0,0,50,100,50,0,0,0,
6213,,Dr PinkCake,dr-pinkcake,30,2,2,0,4225957,2112979,2112979,2,100,0,0,0,0,0,0,0,0,0,
23960,,Outerlight Ltd.,outerlight-ltd,30,3,3,0,4215779,1985747,1405260,0,67,100,0,0,0,0,67,0,0,0,
31374,,Nearga,nearga,30,1,1,0,4203586,4203586,4203586,0,0,100,0,100,0,0,100,0,0,0,
491,,DL Softworks,dl-softworks,30,4,4,3,4199158,1565391,1049790,7,29,43,86,29,29,43,0,0,0,0,
16121,,SIGONO INC.,sigono-inc,30,4,4,1,4190965,178208,1047741,4,100,0,0,100,0,0,0,0,0,0,
31903,,Bounding Box Software Inc.,bounding-box-software-inc,30,1,1,0,4189595,4189595,4189595,0,100,100,100,100,0,0,0,0,0,0,
31335,,Alter Games,alter-games,30,1,1,0,4188519,4188519,4188519,0,100,0,0,0,0,100,0,0,0,0,Russia
47070,,PlayWithFurcifer,playwithfurcifer,30,2,2,1,4188395,2094198,2094198,3,33,67,0,0,0,33,33,0,0,0,Germany
31462,,Ghost Town Games,ghost-town-games,30,1,1,0,4185965,4185965,4185965,0,100,0,100,0,100,100,0,0,0,0,United Kingdom
18457,,Campfire Games,campfire-games,30,1,1,0,4185433,4185433,4185433,1,100,100,0,0,100,100,0,100,0,0,
27905,,Okomotive,okomotive,30,2,2,1,4180947,2090474,2090474,0,100,67,33,100,0,0,0,0,0,0,Switzerland
7931,,TiGAMES,tigames,30,2,2,0,4176432,2088216,2088216,1,50,100,50,50,50,0,50,0,0,50,China
295398,,Dharker Studios,dharker-studios,30,59,59,2,4163906,4824,70575,18,100,8,90,66,21,7,25,0,0,0,
514,,Flow Fire Games,flow-fire-games,30,3,3,0,4157441,2078721,1385814,3,100,100,0,0,0,0,0,0,0,0,Germany
120378,,Dolphin Barn Incorporated,dolphin-barn-incorporated,30,1,1,0,4155531,0,4155531,1,100,100,0,0,100,100,0,0,0,0,
31685,,Tantalus,tantalus,30,1,1,0,4154671,4154671,4154671,0,0,0,0,0,0,100,0,0,0,0,
27853,,Pixel Crow,pixel-crow,30,1,1,1,4144628,4144628,4144628,0,100,0,0,100,50,50,0,0,0,0,
15654,,Blue Manchu,blue-manchu,30,2,2,0,4144116,2072058,2072058,0,50,100,0,0,0,100,0,0,0,0,Australia
22251,,Chongming Studio,chongming-studio,30,2,2,0,4138271,4117634,2069136,2,100,100,0,0,0,0,100,0,0,0,
45416,,Max Inferno,max-inferno,30,1,1,0,4133689,4133689,4133689,0,100,0,100,0,0,0,0,0,0,0,Canada
20026,,Monster Couch,monster-couch,30,4,4,0,4128589,113707,1032147,3,100,50,50,25,0,50,25,0,0,25,Poland
15221,,Sam Barlow,sam-barlow,30,3,3,2,4118525,718430,1372842,1,100,0,40,100,60,0,0,0,0,0,United Kingdom
23866,,Luis Antonio,luis-antonio,30,1,1,0,4118524,4118524,4118524,0,100,0,0,100,0,0,0,0,0,0,
29241,,Nicolas Meyssonnier,nicolas-meyssonnier,30,1,1,0,4113797,4113797,4113797,0,100,100,0,100,0,0,0,0,0,0,
27198,,Test3 Projects,test3-projects,30,1,1,0,4111931,4111931,4111931,0,100,100,0,0,0,0,0,0,0,0,
28246,,"Creative Assembly, PC Port - Hardlight",creative-assembly-pc-port-hardlight,20,1,1,0,4109611,4109611,4109611,0,0,100,0,100,0,0,0,0,0,0,
38438,,Earthshine,earthshine,30,1,1,0,4091242,4091242,4091242,1,100,0,0,0,100,100,0,0,0,0,
16814,,Games Incubator,games-incubator,30,28,28,13,4072934,88459,145462,41,93,34,76,56,95,15,2,0,2,0,
7611254,,Visionary Realms,visionary-realms,30,1,1,0,4065732,4065732,4065732,1,100,0,0,100,0,0,100,100,0,0,United States
2129,,Rocketcat Games,rocketcat-games,30,3,3,1,4057599,102091,1352533,4,100,100,0,50,0,0,50,0,0,0,United States
33260,,n-Space,n-space,30,3,3,0,4053074,276,1351025,0,0,67,0,0,0,0,33,0,33,0,United States
13720,,Frima Studio,frima-studio,30,6,6,0,4043018,287915,673836,1,50,33,17,33,0,50,17,0,0,0,Canada
14798,,Bare Mettle Entertainment,bare-mettle-entertainment,30,1,1,0,4042099,4042099,4042099,1,100,100,0,100,100,0,100,0,0,0,United Kingdom
29945,,Tuque Games,tuque-games,30,2,2,0,4032451,504549,2016226,0,50,100,0,50,0,0,50,0,0,0,Canada
766950,,重楼工作室,-,30,4,4,0,4025947,4025947,1006487,1,25,50,0,50,0,0,50,100,0,0,
1515130,,Samar Studio,samar-studio,30,1,1,0,4018409,4018409,4018409,1,100,100,0,0,100,0,0,100,0,0,
50490,,Radian Simulations LLC,radian-simulations-llc,30,1,1,0,4017234,4017234,4017234,1,100,100,0,0,100,0,0,0,0,0,
20414,,Baroque Decay,baroque-decay,30,2,2,2,4004590,2002295,2002295,2,75,0,0,100,0,0,50,0,0,0,
27552,,Unicube,unicube,30,2,2,0,4004121,2002061,2002061,0,100,0,0,0,50,100,100,0,0,0,United Kingdom
37404,,Triassic Games AB,triassic-games-ab,30,1,1,0,3999229,3999229,3999229,0,0,100,0,0,100,100,0,0,0,0,
19080,,Fishing Cactus,fishing-cactus,30,8,8,2,3998365,25586,499796,4,70,40,10,50,0,30,20,0,0,0,Belgium
1634682,,Johan Grönvall,johan-gr-nvall,30,1,1,0,3991870,3991870,3991870,0,0,100,0,0,0,0,0,0,0,0,
102665,,Ashborne Games,ashborne-games,30,2,2,0,3990474,1995237,1995237,0,0,50,0,0,50,50,0,0,0,0,Czech Republic
15605,,Digital Happiness,digital-happiness,30,6,6,2,3986330,512423,664388,8,100,63,0,100,0,0,0,0,0,0,Indonesia
29736,,Deck13 Hamburg,deck13-hamburg,30,3,3,0,3976965,1055914,1325655,0,0,0,67,0,100,100,0,0,0,0,
20425,,Rake in Grass,rake-in-grass,30,9,9,1,3975374,56228,441708,10,100,60,40,50,20,30,40,0,0,0,Czech Republic
28643,,Spellbound,spellbound,30,8,8,0,3966285,259210,495786,0,0,25,0,0,13,50,25,0,0,0,
1162,,Zero Sum Games,zero-sum-games,30,3,3,0,3965459,1954193,1321820,0,100,0,0,0,0,100,0,0,0,0,
9734,,aNCHOR Inc.,anchor-inc,30,12,12,0,3957204,92300,329767,12,0,8,92,100,8,8,8,0,0,0,
23675,,Tokyo RPG Factory,tokyo-rpg-factory,30,3,3,0,3951899,600070,1317300,0,0,67,0,33,0,0,100,0,0,0,Japan
7992,,Broken Rules,broken-rules,30,4,4,0,3942134,664484,985534,4,100,75,50,75,0,0,0,0,0,0,Austria
31360,,Coldwood Interactive,coldwood-interactive,30,3,3,0,3939232,1615750,1313077,0,0,100,0,67,0,0,0,0,0,33,Sweden
20552,,Hanako Games,hanako-games,30,8,8,1,3938211,160592,492276,9,89,0,0,56,56,33,56,0,0,0,
14397,,Radial Games Corp,radial-games-corp,30,3,3,0,3928988,543422,1309663,2,100,33,67,33,67,67,33,0,0,33,
10083,,Remtairy,remtairy,30,2,2,0,3928730,1964365,1964365,2,0,0,0,0,50,50,100,0,0,0,
8780,,Free Range Games,free-range-games,30,4,4,1,3919196,1917833,979799,3,40,40,20,20,20,20,60,0,0,40,United States
32022,,Madgarden,madgarden,30,1,1,0,3904308,3904308,3904308,0,100,100,0,0,0,0,100,0,0,0,
13920,,Mad Head Games,mad-head-games,30,24,24,0,3901760,2975,162573,3,4,13,88,88,0,0,4,0,0,0,Serbia
38990,,Aluba Studio,aluba-studio,30,4,4,0,3889324,929168,972331,1,100,0,0,25,75,0,75,0,0,0,China
18301,,Bad Viking,bad-viking,30,2,2,1,3886105,3886105,1943053,1,100,33,0,67,67,33,0,0,0,0,
5943,,二色幽紫蝶,-,30,5,5,1,3871962,56809,774392,6,100,67,33,33,17,17,100,0,0,17,China
3894146,,Ballistic Moon,ballistic-moon,30,1,1,0,3868645,3868645,3868645,0,0,0,0,100,0,0,0,0,0,0,United Kingdom
17093,,Krome Studios,krome-studios,30,10,10,0,3865577,287978,386558,5,50,80,20,50,10,30,20,0,0,0,Australia
743260,,Slug Disco,slug-disco,30,1,1,0,3862767,3862767,3862767,1,0,0,0,0,100,100,0,0,0,0,United Kingdom
8510,,Bytten Studio,bytten-studio,30,2,2,0,3852609,1926305,1926305,1,100,50,0,50,0,0,100,0,0,0,United Kingdom
51171,,Superkami,superkami,30,1,1,0,3851939,3851939,3851939,0,0,0,0,100,100,0,100,0,0,0,
10742,,TECOPARK,tecopark,30,3,3,0,3851831,1921830,1283944,3,67,100,100,0,0,0,0,0,0,0,
2327,,Re零同人社,re,30,4,4,0,3850006,183140,962502,1,100,50,25,25,25,25,100,0,0,0,China
29018,,DotEmu SAS.,dotemu-sas,30,1,1,0,3848252,3848252,3848252,0,0,0,0,0,0,0,100,0,0,0,
22458,,"Sastrei Studios, LLC",sastrei-studios-llc,30,1,1,0,3843300,3843300,3843300,1,100,0,0,100,100,0,0,100,0,0,
22866,,Moi Rai Games,moi-rai-games,30,1,1,0,3835245,3835245,3835245,0,100,100,0,100,0,100,100,0,0,0,Germany
33202,,Snoozy Kazoo,snoozy-kazoo,30,2,2,1,3831394,1915697,1915697,1,100,100,67,67,0,0,0,0,0,0,United States
59325,,Abrakam Entertainment SA,abrakam-entertainment-sa,30,2,2,0,3829440,1914720,1914720,0,100,0,0,100,0,100,100,50,0,0,
23733,,YS Interactive,ys-interactive,30,2,2,0,3828780,1914390,1914390,0,50,50,50,100,50,0,0,0,0,0,France
4065006,,Feel Free Games,feel-free-games,30,1,1,0,3828274,3828274,3828274,1,100,0,100,100,100,0,100,0,0,0,
18370,,Con Artist Games,con-artist-games,30,3,3,1,3826819,1913410,1275606,1,50,75,0,50,25,50,0,25,0,0,Australia
14359,,Tasharen Entertainment Inc.,tasharen-entertainment-inc,30,3,3,1,3824643,1799370,1274881,4,100,75,25,50,0,25,75,0,0,0,
45019,,SBN3,sbn3,30,3,3,0,3824564,1353521,1274855,2,100,0,100,0,67,0,67,0,0,0,
24264,,北京九鳳信息科技有限公司,-,30,1,1,0,3819496,3819496,3819496,0,0,0,0,0,0,0,100,0,0,0,
13464,,Polychroma Games,polychroma-games,30,2,2,0,3814077,3814077,1907039,1,100,0,50,50,0,0,0,0,0,0,
33539,,SuperCrit,supercrit,30,1,1,0,3811310,0,3811310,1,100,100,0,0,0,0,0,0,0,0,
31514,,"Voidpoint, LLC",voidpoint-llc,30,1,1,0,3808378,3808378,3808378,0,100,100,0,0,0,0,0,0,0,0,
16624,,Simogo,simogo,30,3,3,0,3806818,1201914,1268939,1,67,33,33,67,0,0,0,0,0,0,Sweden
1204,,yevhen8,yevhen8,30,3,3,0,3804770,35356,1268257,3,33,0,67,0,67,100,0,0,0,0,
8050390,,Umami Tiger (Matthias Linda),umami-tiger-matthias-linda,30,1,1,0,3797652,3797652,3797652,0,100,0,0,0,0,0,100,0,0,0,
22281,,ByKing,byking,30,2,2,0,3794279,3794279,1897140,1,50,100,50,0,0,50,0,50,0,0,
34908,,Nikita Kryukov,nikita-kryukov,30,2,2,1,3793993,1896997,1896997,2,100,0,67,33,0,0,0,0,0,0,
15618,,Mister Morris Games,mister-morris-games,30,2,2,0,3788381,1894191,1894191,2,100,50,50,50,50,50,0,0,0,0,
185747,,Gaziter,gaziter,30,1,1,0,3778973,3778973,3778973,0,100,0,0,0,0,100,0,0,0,0,
8704,,WhiteMoon Dreams,whitemoon-dreams,30,1,1,0,3777367,0,3777367,0,100,0,0,0,0,100,0,0,0,0,United States
14829,,Asteroid Base,asteroid-base,30,1,1,0,3766306,3766306,3766306,1,100,100,0,0,100,0,0,0,0,0,Canada
12887,,Dingaling Productions,dingaling-productions,30,2,2,0,3755566,3755566,1877783,0,50,0,0,50,0,0,100,0,0,0,
187876,,Geometric Interactive,geometric-interactive,30,1,1,0,3741073,3741073,3741073,0,100,0,0,100,0,0,0,0,0,0,Denmark
30685,,Modern Dream,modern-dream,30,3,3,0,3734942,129737,1244981,0,67,67,0,33,0,33,0,0,0,0,United Kingdom
15729,,Spiderweb Software,spiderweb-software,30,19,19,0,3732785,72339,196462,19,100,0,0,37,0,79,100,0,0,0,United States
25712,,Sabotage,sabotage,30,1,1,0,3731565,3731565,3731565,0,100,100,0,0,0,0,0,0,0,0,Canada
21928,,Anshar Studios,anshar-studios,30,6,6,1,3728275,587509,621379,0,71,29,0,57,29,0,14,0,0,0,Poland
4839,,Oddworld Inhabitants,oddworld-inhabitants,30,5,5,0,3726629,546749,745326,5,20,60,0,100,0,40,0,0,0,0,United States
43439,,Wangyuan Shengtang Entertainment Technology CO.,wangyuan-shengtang-entertainment-technology-co,30,1,1,0,3723813,0,3723813,0,0,0,0,0,0,0,100,100,0,0,
17832,,Mandragora,mandragora,30,4,4,0,3721498,704767,930375,2,100,50,0,50,50,0,50,0,0,0,Armenia
184419,,Voracious Games,voracious-games,30,1,1,0,3718725,3718725,3718725,0,100,0,0,0,100,100,100,0,0,0,United States
4436511,,Fair Games ApS,fair-games-aps,30,1,1,0,3707346,3707346,3707346,1,100,100,0,100,0,0,100,0,0,0,
8294,,Hothead Games,hothead-games,30,5,5,0,3695590,688200,739118,3,40,60,0,60,0,0,100,0,0,0,Canada
9431,,Bedtime Digital Games,bedtime-digital-games,30,5,5,0,3693609,545563,738722,5,100,80,60,80,0,0,0,0,0,0,Denmark
43369,,Just2D,just2d,30,2,2,0,3683708,3683708,1841854,0,100,100,0,100,0,0,100,0,0,0,
13420,,Tim Sullivan,tim-sullivan,30,1,1,0,3676134,3676134,3676134,1,0,0,0,0,0,0,0,0,0,0,
22500,,"StartupTim, LLC",startuptim-llc,30,1,1,0,3676134,3676134,3676134,1,0,0,0,0,0,0,0,0,0,0,
27368,,panstasz,panstasz,30,2,2,0,3673543,1836772,1836772,0,100,50,0,50,0,0,50,0,0,0,Poland
7183,,Q-Games Ltd.,q-games-ltd,30,9,9,2,3670550,186287,407839,7,64,73,55,18,0,18,9,0,0,0,Japan
13749,,eduweb,eduweb,30,2,2,0,3667608,1833804,1833804,2,50,50,0,0,100,0,100,0,0,0,
17942,,Secret Exit Ltd.,secret-exit-ltd,30,3,3,0,3661791,411522,1220597,3,100,67,33,0,67,0,0,0,33,0,Finland
